LaunchHours,TrackNum,StepTime,Latitude,Longitude,Height,GeodesicRMSE
 438.0, 41,  27.0, 54.61,  -5.169,  17.792,    74.5
 438.0, 41,  30.0, 54.41,  -4.000,  17.792,    74.5
 528.0, 42,   0.0, 50.21, -66.376,  18.515,   613.3
 528.0, 42,   3.0, 48.21, -59.963,  18.515,   613.3
 528.0, 42,   6.0, 46.89, -53.291,  18.515,   613.3
 528.0, 42,   9.0, 46.01, -46.868,  18.515,   613.3
 528.0, 42,  12.0, 45.71, -40.206,  18.515,   613.3
 528.0, 42,  15.0, 45.82, -33.919,  18.515,   613.3
 528.0, 42,  18.0, 46.61, -27.789,  18.515,   613.3
 528.0, 42,  21.0, 47.89, -21.509,  18.515,   613.3
 528.0, 42,  24.0, 49.41, -15.001,  18.515,   613.3
 528.0, 42,  27.0, 51.10,  -8.111,  18.515,   613.3
 528.0, 42,  30.0, 52.15,  -4.000,  18.515,   613.3
 534.0, 43,   0.0, 50.21, -66.376,  21.001,   564.8
 534.0, 43,   3.0, 47.83, -60.048,  21.001,   564.8
 534.0, 43,   6.0, 46.38, -53.621,  21.001,   564.8
 534.0, 43,   9.0, 45.42, -46.836,  21.001,   564.8
 534.0, 43,  12.0, 45.39, -39.986,  21.001,   564.8
 534.0, 43,  15.0, 46.19, -32.851,  21.001,   564.8
 534.0, 43,  18.0, 47.61, -25.465,  21.001,   564.8
 534.0, 43,  21.0, 49.16, -17.767,  21.001,   564.8
 534.0, 43,  24.0, 51.17,  -9.758,  21.001,   564.8
 534.0, 43,  27.0, 52.50,  -4.000,  21.001,   564.8
 540.0, 44,   0.0, 50.21, -66.376,  21.731,   546.8
 540.0, 44,   3.0, 47.91, -59.747,  21.731,   546.8
 540.0, 44,   6.0, 46.52, -53.123,  21.731,   546.8
 540.0, 44,   9.0, 45.79, -46.565,  21.731,   546.8
 540.0, 44,  12.0, 45.74, -39.525,  21.731,   546.8
 540.0, 44,  15.0, 46.30, -32.310,  21.731,   546.8
 540.0, 44,  18.0, 47.45, -24.653,  21.731,   546.8
 540.0, 44,  21.0, 49.07, -16.575,  21.731,   546.8
 540.0, 44,  24.0, 51.10,  -8.134,  21.731,   546.8
 540.0, 44,  27.0, 52.07,  -4.000,  21.731,   546.8
 546.0, 45,   0.0, 50.21, -66.376,  22.082,   524.1
 546.0, 45,   3.0, 48.16, -60.042,  22.082,   524.1
 546.0, 45,   6.0, 46.63, -53.480,  22.082,   524.1
 546.0, 45,   9.0, 46.03, -46.855,  22.082,   524.1
 546.0, 45,  12.0, 45.89, -39.577,  22.082,   524.1
 546.0, 45,  15.0, 46.44, -32.344,  22.082,   524.1
 546.0, 45,  18.0, 47.46, -24.774,  22.082,   524.1
 546.0, 45,  21.0, 49.02, -16.593,  22.082,   524.1
 546.0, 45,  24.0, 50.94,  -7.612,  22.082,   524.1
 546.0, 45,  27.0, 51.69,  -4.000,  22.082,   524.1
 558.0, 46,   0.0, 50.21, -66.376,  23.878,   473.2
 558.0, 46,   3.0, 47.07, -59.262,  23.878,   473.2
 558.0, 46,   6.0, 45.40, -51.857,  23.878,   473.2
 558.0, 46,   9.0, 44.93, -43.714,  23.878,   473.2
 558.0, 46,  12.0, 45.82, -35.000,  23.878,   473.2
 558.0, 46,  15.0, 47.92, -25.174,  23.878,   473.2
 558.0, 46,  18.0, 50.50, -14.162,  23.878,   473.2
 558.0, 46,  21.0, 52.70,  -4.000,  23.878,   473.2
 564.0, 47,   0.0, 50.21, -66.376,  24.652,   394.4
 564.0, 47,   3.0, 46.87, -58.283,  24.652,   394.4
 564.0, 47,   6.0, 45.15, -49.653,  24.652,   394.4
 564.0, 47,   9.0, 45.46, -40.029,  24.652,   394.4
 564.0, 47,  12.0, 47.04, -29.082,  24.652,   394.4
 564.0, 47,  15.0, 49.93, -16.761,  24.652,   394.4
 564.0, 47,  18.0, 53.07,  -4.000,  24.652,   394.4
 570.0, 48,   0.0, 50.21, -66.376,  24.005,   424.9
 570.0, 48,   3.0, 47.28, -58.854,  24.005,   424.9
 570.0, 48,   6.0, 45.81, -50.870,  24.005,   424.9
 570.0, 48,   9.0, 45.55, -41.912,  24.005,   424.9
 570.0, 48,  12.0, 46.44, -32.274,  24.005,   424.9
 570.0, 48,  15.0, 48.17, -22.081,  24.005,   424.9
 570.0, 48,  18.0, 50.44, -10.301,  24.005,   424.9
 570.0, 48,  21.0, 51.77,  -4.000,  24.005,   424.9
 576.0, 49,   0.0, 50.21, -66.376,  16.680,    46.0
 576.0, 49,   3.0, 50.56, -62.474,  16.680,    46.0
 576.0, 49,   6.0, 51.18, -57.999,  16.680,    46.0
 576.0, 49,   9.0, 51.97, -53.397,  16.680,    46.0
 576.0, 49,  12.0, 53.03, -48.428,  16.680,    46.0
 576.0, 49,  15.0, 54.02, -43.023,  16.680,    46.0
 576.0, 49,  18.0, 55.15, -37.295,  16.680,    46.0
 576.0, 49,  21.0, 56.13, -31.389,  16.680,    46.0
 576.0, 49,  24.0, 56.57, -25.340,  16.680,    46.0
 576.0, 49,  27.0, 56.46, -18.976,  16.680,    46.0
 576.0, 49,  30.0, 55.67, -12.937,  16.680,    46.0
 576.0, 49,  33.0, 54.32,  -7.197,  16.680,    46.0
 576.0, 49,  36.0, 53.25,  -4.000,  16.680,    46.0
 582.0, 50,   0.0, 50.21, -66.376,  17.914,    67.7
 582.0, 50,   3.0, 50.36, -61.738,  17.914,    67.7
 582.0, 50,   6.0, 50.82, -56.597,  17.914,    67.7
 582.0, 50,   9.0, 51.26, -52.097,  17.914,    67.7
 582.0, 50,  12.0, 52.33, -46.629,  17.914,    67.7
 582.0, 50,  15.0, 53.35, -40.710,  17.914,    67.7
 582.0, 50,  18.0, 54.25, -34.482,  17.914,    67.7
 582.0, 50,  21.0, 54.86, -28.136,  17.914,    67.7
 582.0, 50,  24.0, 54.95, -21.680,  17.914,    67.7
 582.0, 50,  27.0, 54.49, -15.081,  17.914,    67.7
 582.0, 50,  30.0, 53.80,  -9.144,  17.914,    67.7
 582.0, 50,  33.0, 52.80,  -4.000,  17.914,    67.7
 588.0, 51,   0.0, 50.21, -66.376,  18.428,    75.5
 588.0, 51,   3.0, 50.05, -61.037,  18.428,    75.5
 588.0, 51,   6.0, 50.38, -55.758,  18.428,    75.5
 588.0, 51,   9.0, 51.50, -50.089,  18.428,    75.5
 588.0, 51,  12.0, 52.56, -44.035,  18.428,    75.5
 588.0, 51,  15.0, 53.58, -38.175,  18.428,    75.5
 588.0, 51,  18.0, 54.53, -31.494,  18.428,    75.5
 588.0, 51,  21.0, 54.92, -24.515,  18.428,    75.5
 588.0, 51,  24.0, 54.90, -17.913,  18.428,    75.5
 588.0, 51,  27.0, 54.46, -11.656,  18.428,    75.5
 588.0, 51,  30.0, 53.70,  -5.474,  18.428,    75.5
 588.0, 51,  33.0, 53.39,  -4.000,  18.428,    75.5
 594.0, 52,   0.0, 50.21, -66.376,  18.920,    99.5
 594.0, 52,   3.0, 49.97, -61.222,  18.920,    99.5
 594.0, 52,   6.0, 50.32, -56.073,  18.920,    99.5
 594.0, 52,   9.0, 50.87, -50.208,  18.920,    99.5
 594.0, 52,  12.0, 51.86, -44.286,  18.920,    99.5
 594.0, 52,  15.0, 52.87, -37.845,  18.920,    99.5
 594.0, 52,  18.0, 53.79, -31.337,  18.920,    99.5
 594.0, 52,  21.0, 54.75, -25.034,  18.920,    99.5
 594.0, 52,  24.0, 55.23, -17.940,  18.920,    99.5
 594.0, 52,  27.0, 54.84, -10.698,  18.920,    99.5
 594.0, 52,  30.0, 54.21,  -4.455,  18.920,    99.5
 594.0, 52,  33.0, 54.14,  -4.000,  18.920,    99.5
 600.0, 53,   0.0, 50.21, -66.376,  19.935,   159.8
 600.0, 53,   3.0, 49.54, -60.793,  19.935,   159.8
 600.0, 53,   6.0, 49.35, -55.046,  19.935,   159.8
 600.0, 53,   9.0, 49.88, -49.194,  19.935,   159.8
 600.0, 53,  12.0, 50.59, -43.206,  19.935,   159.8
 600.0, 53,  15.0, 51.48, -36.674,  19.935,   159.8
 600.0, 53,  18.0, 52.57, -30.072,  19.935,   159.8
 600.0, 53,  21.0, 53.33, -22.494,  19.935,   159.8
 600.0, 53,  24.0, 53.46, -15.168,  19.935,   159.8
 600.0, 53,  27.0, 53.28,  -8.392,  19.935,   159.8
 600.0, 53,  30.0, 52.94,  -4.000,  19.935,   159.8
 606.0, 54,   0.0, 50.21, -66.376,  20.135,   222.6
 606.0, 54,   3.0, 49.15, -61.167,  20.135,   222.6
 606.0, 54,   6.0, 48.64, -55.693,  20.135,   222.6
 606.0, 54,   9.0, 48.79, -50.311,  20.135,   222.6
 606.0, 54,  12.0, 49.32, -44.519,  20.135,   222.6
 606.0, 54,  15.0, 50.49, -38.689,  20.135,   222.6
 606.0, 54,  18.0, 51.67, -31.941,  20.135,   222.6
 606.0, 54,  21.0, 52.58, -24.921,  20.135,   222.6
 606.0, 54,  24.0, 53.09, -17.722,  20.135,   222.6
 606.0, 54,  27.0, 53.40, -10.710,  20.135,   222.6
 606.0, 54,  30.0, 53.38,  -4.000,  20.135,   222.6
 612.0, 55,   0.0, 50.21, -66.376,  29.352,   175.9
 612.0, 55,   3.0, 48.18, -55.969,  29.352,   175.9
 612.0, 55,   6.0, 47.86, -44.880,  29.352,   175.9
 612.0, 55,   9.0, 49.48, -32.681,  29.352,   175.9
 612.0, 55,  12.0, 51.71, -18.669,  29.352,   175.9
 612.0, 55,  15.0, 53.20,  -4.000,  29.352,   175.9
 618.0, 56,   0.0, 50.21, -66.376,  27.065,   190.1
 618.0, 56,   3.0, 48.54, -56.936,  27.065,   190.1
 618.0, 56,   6.0, 48.21, -47.259,  27.065,   190.1
 618.0, 56,   9.0, 48.87, -36.161,  27.065,   190.1
 618.0, 56,  12.0, 50.39, -24.195,  27.065,   190.1
 618.0, 56,  15.0, 51.71,  -9.434,  27.065,   190.1
 618.0, 56,  18.0, 52.32,  -4.000,  27.065,   190.1
 624.0, 57,   0.0, 50.21, -66.376,  26.507,   204.3
 624.0, 57,   3.0, 48.28, -58.076,  26.507,   204.3
 624.0, 57,   6.0, 47.96, -49.074,  26.507,   204.3
 624.0, 57,   9.0, 48.80, -39.034,  26.507,   204.3
 624.0, 57,  12.0, 50.03, -27.331,  26.507,   204.3
 624.0, 57,  15.0, 51.77, -14.794,  26.507,   204.3
 624.0, 57,  18.0, 52.70,  -4.000,  26.507,   204.3
 630.0, 58,   0.0, 50.21, -66.376,  26.047,   151.7
 630.0, 58,   3.0, 48.88, -58.841,  26.047,   151.7
 630.0, 58,   6.0, 48.91, -50.173,  26.047,   151.7
 630.0, 58,   9.0, 49.66, -40.385,  26.047,   151.7
 630.0, 58,  12.0, 50.99, -29.699,  26.047,   151.7
 630.0, 58,  15.0, 52.24, -17.139,  26.047,   151.7
 630.0, 58,  18.0, 53.32,  -4.000,  26.047,   151.7
 636.0, 59,   0.0, 50.21, -66.376,  25.369,   142.6
 636.0, 59,   3.0, 49.23, -58.572,  25.369,   142.6
 636.0, 59,   6.0, 49.23, -49.594,  25.369,   142.6
 636.0, 59,   9.0, 49.66, -39.730,  25.369,   142.6
 636.0, 59,  12.0, 51.30, -29.502,  25.369,   142.6
 636.0, 59,  15.0, 52.56, -17.560,  25.369,   142.6
 636.0, 59,  18.0, 53.40,  -4.000,  25.369,   142.6
 642.0, 60,   0.0, 50.21, -66.376,  25.109,   161.9
 642.0, 60,   3.0, 49.26, -58.805,  25.109,   161.9
 642.0, 60,   6.0, 49.06, -50.358,  25.109,   161.9
 642.0, 60,   9.0, 49.39, -40.673,  25.109,   161.9
 642.0, 60,  12.0, 50.48, -30.155,  25.109,   161.9
 642.0, 60,  15.0, 51.65, -18.525,  25.109,   161.9
 642.0, 60,  18.0, 52.52,  -5.528,  25.109,   161.9
 642.0, 60,  21.0, 52.59,  -4.000,  25.109,   161.9
 648.0, 61,   0.0, 50.21, -66.376,  26.054,   142.0
 648.0, 61,   3.0, 49.16, -58.214,  26.054,   142.0
 648.0, 61,   6.0, 49.09, -49.096,  26.054,   142.0
 648.0, 61,   9.0, 50.05, -38.661,  26.054,   142.0
 648.0, 61,  12.0, 51.15, -26.677,  26.054,   142.0
 648.0, 61,  15.0, 52.48, -13.719,  26.054,   142.0
 648.0, 61,  18.0, 53.14,  -4.000,  26.054,   142.0
 654.0, 62,   0.0, 50.21, -66.376,  26.142,   107.3
 654.0, 62,   3.0, 49.63, -58.565,  26.142,   107.3
 654.0, 62,   6.0, 49.88, -49.574,  26.142,   107.3
 654.0, 62,   9.0, 50.84, -38.993,  26.142,   107.3
 654.0, 62,  12.0, 52.01, -26.734,  26.142,   107.3
 654.0, 62,  15.0, 53.04, -12.821,  26.142,   107.3
 654.0, 62,  18.0, 53.31,  -4.000,  26.142,   107.3
 660.0, 63,   0.0, 50.21, -66.376,  26.024,   101.8
 660.0, 63,   3.0, 49.71, -59.218,  26.024,   101.8
 660.0, 63,   6.0, 50.19, -50.708,  26.024,   101.8
 660.0, 63,   9.0, 50.91, -40.626,  26.024,   101.8
 660.0, 63,  12.0, 51.95, -29.110,  26.024,   101.8
 660.0, 63,  15.0, 52.53, -16.407,  26.024,   101.8
 660.0, 63,  18.0, 52.98,  -4.000,  26.024,   101.8
 666.0, 64,   0.0, 50.21, -66.376,  26.413,    88.8
 666.0, 64,   3.0, 50.28, -58.212,  26.413,    88.8
 666.0, 64,   6.0, 50.53, -48.778,  26.413,    88.8
 666.0, 64,   9.0, 51.24, -38.399,  26.413,    88.8
 666.0, 64,  12.0, 52.11, -26.269,  26.413,    88.8
 666.0, 64,  15.0, 52.95, -12.600,  26.413,    88.8
 666.0, 64,  18.0, 53.10,  -4.000,  26.413,    88.8
 672.0, 65,   0.0, 50.21, -66.376,  26.718,    89.6
 672.0, 65,   3.0, 49.76, -58.255,  26.718,    89.6
 672.0, 65,   6.0, 50.17, -48.295,  26.718,    89.6
 672.0, 65,   9.0, 51.39, -37.386,  26.718,    89.6
 672.0, 65,  12.0, 52.54, -24.655,  26.718,    89.6
 672.0, 65,  15.0, 52.90, -10.526,  26.718,    89.6
 672.0, 65,  18.0, 52.99,  -4.000,  26.718,    89.6
 678.0, 66,   0.0, 50.21, -66.376,  26.172,    65.6
 678.0, 66,   3.0, 50.72, -58.915,  26.172,    65.6
 678.0, 66,   6.0, 51.30, -49.918,  26.172,    65.6
 678.0, 66,   9.0, 52.04, -39.663,  26.172,    65.6
 678.0, 66,  12.0, 52.79, -27.955,  26.172,    65.6
 678.0, 66,  15.0, 53.48, -14.769,  26.172,    65.6
 678.0, 66,  18.0, 53.47,  -4.000,  26.172,    65.6
 684.0, 67,   0.0, 50.21, -66.376,  26.113,    71.2
 684.0, 67,   3.0, 50.06, -57.914,  26.113,    71.2
 684.0, 67,   6.0, 50.88, -48.817,  26.113,    71.2
 684.0, 67,   9.0, 52.34, -38.924,  26.113,    71.2
 684.0, 67,  12.0, 53.37, -27.484,  26.113,    71.2
 684.0, 67,  15.0, 53.67, -14.839,  26.113,    71.2
 684.0, 67,  18.0, 53.44,  -4.000,  26.113,    71.2
 690.0, 68,   0.0, 50.21, -66.376,  17.450,    64.0
 690.0, 68,   3.0, 50.71, -61.888,  17.450,    64.0
 690.0, 68,   6.0, 51.33, -57.033,  17.450,    64.0
 690.0, 68,   9.0, 51.97, -51.544,  17.450,    64.0
 690.0, 68,  12.0, 52.60, -46.104,  17.450,    64.0
 690.0, 68,  15.0, 53.43, -40.176,  17.450,    64.0
 690.0, 68,  18.0, 53.95, -34.306,  17.450,    64.0
 690.0, 68,  21.0, 54.07, -28.312,  17.450,    64.0
 690.0, 68,  24.0, 54.10, -22.292,  17.450,    64.0
 690.0, 68,  27.0, 54.24, -16.171,  17.450,    64.0
 690.0, 68,  30.0, 53.91, -10.142,  17.450,    64.0
 690.0, 68,  33.0, 53.35,  -5.191,  17.450,    64.0
 690.0, 68,  36.0, 53.26,  -4.000,  17.450,    64.0
 696.0, 69,   0.0, 50.21, -66.376,  16.506,    36.6
 696.0, 69,   3.0, 50.93, -61.778,  16.506,    36.6
 696.0, 69,   6.0, 51.91, -56.708,  16.506,    36.6
 696.0, 69,   9.0, 53.01, -51.125,  16.506,    36.6
 696.0, 69,  12.0, 53.90, -44.878,  16.506,    36.6
 696.0, 69,  15.0, 54.34, -38.432,  16.506,    36.6
 696.0, 69,  18.0, 54.58, -31.927,  16.506,    36.6
 696.0, 69,  21.0, 54.70, -25.361,  16.506,    36.6
 696.0, 69,  24.0, 54.56, -18.744,  16.506,    36.6
 696.0, 69,  27.0, 53.94, -12.587,  16.506,    36.6
 696.0, 69,  30.0, 53.27,  -7.190,  16.506,    36.6
 696.0, 69,  33.0, 53.13,  -4.000,  16.506,    36.6
 702.0, 70,   0.0, 50.21, -66.376,  18.672,    46.9
 702.0, 70,   3.0, 50.76, -61.334,  18.672,    46.9
 702.0, 70,   6.0, 51.47, -57.005,  18.672,    46.9
 702.0, 70,   9.0, 52.32, -52.491,  18.672,    46.9
 702.0, 70,  12.0, 53.12, -46.699,  18.672,    46.9
 702.0, 70,  15.0, 54.07, -40.561,  18.672,    46.9
 702.0, 70,  18.0, 54.79, -33.482,  18.672,    46.9
 702.0, 70,  21.0, 54.35, -26.123,  18.672,    46.9
 702.0, 70,  24.0, 53.94, -20.146,  18.672,    46.9
 702.0, 70,  27.0, 53.96, -14.116,  18.672,    46.9
 702.0, 70,  30.0, 53.50,  -7.863,  18.672,    46.9
 702.0, 70,  33.0, 52.89,  -4.000,  18.672,    46.9
 708.0, 71,   0.0, 50.21, -66.376,  20.936,    65.0
 708.0, 71,   3.0, 50.48, -61.221,  20.936,    65.0
 708.0, 71,   6.0, 51.21, -55.632,  20.936,    65.0
 708.0, 71,   9.0, 52.17, -49.632,  20.936,    65.0
 708.0, 71,  12.0, 52.99, -42.685,  20.936,    65.0
 708.0, 71,  15.0, 53.46, -35.518,  20.936,    65.0
 708.0, 71,  18.0, 53.98, -28.243,  20.936,    65.0
 708.0, 71,  21.0, 54.15, -21.069,  20.936,    65.0
 708.0, 71,  24.0, 53.90, -13.472,  20.936,    65.0
 708.0, 71,  27.0, 53.63,  -6.612,  20.936,    65.0
 708.0, 71,  30.0, 53.48,  -4.000,  20.936,    65.0
 714.0, 72,   0.0, 50.21, -66.376,  20.489,    48.7
 714.0, 72,   3.0, 50.89, -60.972,  20.489,    48.7
 714.0, 72,   6.0, 51.59, -55.282,  20.489,    48.7
 714.0, 72,   9.0, 52.36, -48.732,  20.489,    48.7
 714.0, 72,  12.0, 53.29, -41.827,  20.489,    48.7
 714.0, 72,  15.0, 54.10, -34.682,  20.489,    48.7
 714.0, 72,  18.0, 54.39, -27.012,  20.489,    48.7
 714.0, 72,  21.0, 54.24, -18.986,  20.489,    48.7
 714.0, 72,  24.0, 53.72, -11.419,  20.489,    48.7
 714.0, 72,  27.0, 53.14,  -4.442,  20.489,    48.7
 714.0, 72,  30.0, 53.10,  -4.000,  20.489,    48.7
 720.0, 73,   0.0, 50.21, -66.376,  22.493,    70.6
 720.0, 73,   3.0, 50.29, -59.757,  22.493,    70.6
 720.0, 73,   6.0, 51.07, -53.057,  22.493,    70.6
 720.0, 73,   9.0, 51.98, -45.722,  22.493,    70.6
 720.0, 73,  12.0, 53.01, -38.183,  22.493,    70.6
 720.0, 73,  15.0, 53.71, -29.685,  22.493,    70.6
 720.0, 73,  18.0, 53.97, -20.772,  22.493,    70.6
 720.0, 73,  21.0, 53.95, -11.812,  22.493,    70.6
 720.0, 73,  24.0, 53.55,  -4.000,  22.493,    70.6
 726.0, 74,   0.0, 50.21, -66.376,  22.896,    52.3
 726.0, 74,   3.0, 50.62, -60.060,  22.896,    52.3
 726.0, 74,   6.0, 51.49, -53.231,  22.896,    52.3
 726.0, 74,   9.0, 52.38, -45.519,  22.896,    52.3
 726.0, 74,  12.0, 53.46, -37.214,  22.896,    52.3
 726.0, 74,  15.0, 54.28, -28.066,  22.896,    52.3
 726.0, 74,  18.0, 54.38, -18.243,  22.896,    52.3
 726.0, 74,  21.0, 54.03,  -8.803,  22.896,    52.3
 726.0, 74,  24.0, 53.61,  -4.000,  22.896,    52.3
 732.0, 75,   0.0, 50.21, -66.376,  22.368,    59.7
 732.0, 75,   3.0, 50.37, -59.762,  22.368,    59.7
 732.0, 75,   6.0, 51.27, -53.098,  22.368,    59.7
 732.0, 75,   9.0, 52.38, -45.793,  22.368,    59.7
 732.0, 75,  12.0, 53.46, -37.773,  22.368,    59.7
 732.0, 75,  15.0, 54.01, -29.139,  22.368,    59.7
 732.0, 75,  18.0, 54.05, -20.004,  22.368,    59.7
 732.0, 75,  21.0, 53.53, -10.830,  22.368,    59.7
 732.0, 75,  24.0, 52.77,  -4.000,  22.368,    59.7
 738.0, 76,   0.0, 50.21, -66.376,  23.590,    52.6
 738.0, 76,   3.0, 50.50, -59.231,  23.590,    52.6
 738.0, 76,   6.0, 51.53, -51.532,  23.590,    52.6
 738.0, 76,   9.0, 52.58, -43.092,  23.590,    52.6
 738.0, 76,  12.0, 53.64, -33.734,  23.590,    52.6
 738.0, 76,  15.0, 54.43, -23.756,  23.590,    52.6
 738.0, 76,  18.0, 54.29, -13.129,  23.590,    52.6
 738.0, 76,  21.0, 53.51,  -4.000,  23.590,    52.6
 744.0, 77,   0.0, 50.21, -66.376,  23.793,    52.7
 744.0, 77,   3.0, 50.28, -58.953,  23.793,    52.7
 744.0, 77,   6.0, 51.28, -50.854,  23.793,    52.7
 744.0, 77,   9.0, 52.84, -42.635,  23.793,    52.7
 744.0, 77,  12.0, 54.02, -32.945,  23.793,    52.7
 744.0, 77,  15.0, 54.58, -22.758,  23.793,    52.7
 744.0, 77,  18.0, 54.20, -11.722,  23.793,    52.7
 744.0, 77,  21.0, 53.41,  -4.000,  23.793,    52.7
 750.0, 78,   0.0, 50.21, -66.376,  21.090,    28.3
 750.0, 78,   3.0, 51.02, -59.783,  21.090,    28.3
 750.0, 78,   6.0, 52.26, -53.270,  21.090,    28.3
 750.0, 78,   9.0, 53.54, -46.599,  21.090,    28.3
 750.0, 78,  12.0, 54.94, -39.890,  21.090,    28.3
 750.0, 78,  15.0, 56.02, -32.912,  21.090,    28.3
 750.0, 78,  18.0, 56.38, -24.987,  21.090,    28.3
 750.0, 78,  21.0, 56.02, -17.206,  21.090,    28.3
 750.0, 78,  24.0, 54.80,  -9.480,  21.090,    28.3
 750.0, 78,  27.0, 53.21,  -4.000,  21.090,    28.3
 756.0, 79,   0.0, 50.21, -66.376,  21.406,    34.7
 756.0, 79,   3.0, 50.96, -59.899,  21.406,    34.7
 756.0, 79,   6.0, 52.06, -52.962,  21.406,    34.7
 756.0, 79,   9.0, 53.96, -45.727,  21.406,    34.7
 756.0, 79,  12.0, 55.26, -38.394,  21.406,    34.7
 756.0, 79,  15.0, 56.42, -30.402,  21.406,    34.7
 756.0, 79,  18.0, 56.74, -22.569,  21.406,    34.7
 756.0, 79,  21.0, 56.39, -14.441,  21.406,    34.7
 756.0, 79,  24.0, 55.09,  -6.658,  21.406,    34.7
 756.0, 79,  27.0, 54.27,  -4.000,  21.406,    34.7
 762.0, 80,   0.0, 50.21, -66.376,  21.322,    35.1
 762.0, 80,   3.0, 50.94, -58.895,  21.322,    35.1
 762.0, 80,   6.0, 52.17, -51.934,  21.322,    35.1
 762.0, 80,   9.0, 53.42, -44.706,  21.322,    35.1
 762.0, 80,  12.0, 54.69, -37.412,  21.322,    35.1
 762.0, 80,  15.0, 55.70, -29.770,  21.322,    35.1
 762.0, 80,  18.0, 55.97, -22.213,  21.322,    35.1
 762.0, 80,  21.0, 55.56, -15.432,  21.322,    35.1
 762.0, 80,  24.0, 54.57,  -8.439,  21.322,    35.1
 762.0, 80,  27.0, 53.67,  -4.000,  21.322,    35.1
 768.0, 81,   0.0, 50.21, -66.376,  21.020,    33.3
 768.0, 81,   3.0, 51.05, -58.658,  21.020,    33.3
 768.0, 81,   6.0, 52.46, -51.187,  21.020,    33.3
 768.0, 81,   9.0, 54.11, -43.964,  21.020,    33.3
 768.0, 81,  12.0, 55.47, -36.179,  21.020,    33.3
 768.0, 81,  15.0, 56.32, -28.298,  21.020,    33.3
 768.0, 81,  18.0, 56.55, -20.413,  21.020,    33.3
 768.0, 81,  21.0, 56.02, -12.794,  21.020,    33.3
 768.0, 81,  24.0, 54.72,  -5.753,  21.020,    33.3
 768.0, 81,  27.0, 54.22,  -4.000,  21.020,    33.3
 792.0, 82,   0.0, 50.21, -66.376,  24.817,   149.8
 792.0, 82,   3.0, 48.08, -57.548,  24.817,   149.8
 792.0, 82,   6.0, 48.66, -48.842,  24.817,   149.8
 792.0, 82,   9.0, 50.34, -40.230,  24.817,   149.8
 792.0, 82,  12.0, 52.17, -30.200,  24.817,   149.8
 792.0, 82,  15.0, 53.39, -18.810,  24.817,   149.8
 792.0, 82,  18.0, 53.75,  -7.237,  24.817,   149.8
 792.0, 82,  21.0, 53.59,  -4.000,  24.817,   149.8
 798.0, 83,   0.0, 50.21, -66.376,  24.169,   148.2
 798.0, 83,   3.0, 48.83, -58.225,  24.169,   148.2
 798.0, 83,   6.0, 48.93, -50.032,  24.169,   148.2
 798.0, 83,   9.0, 49.87, -40.898,  24.169,   148.2
 798.0, 83,  12.0, 51.30, -31.476,  24.169,   148.2
 798.0, 83,  15.0, 52.69, -21.456,  24.169,   148.2
 798.0, 83,  18.0, 53.31, -11.246,  24.169,   148.2
 798.0, 83,  21.0, 53.08,  -4.000,  24.169,   148.2
 804.0, 84,   0.0, 50.21, -66.376,  23.597,   125.9
 804.0, 84,   3.0, 48.93, -57.366,  23.597,   125.9
 804.0, 84,   6.0, 49.32, -48.961,  23.597,   125.9
 804.0, 84,   9.0, 50.84, -39.949,  23.597,   125.9
 804.0, 84,  12.0, 52.17, -30.853,  23.597,   125.9
 804.0, 84,  15.0, 53.28, -21.739,  23.597,   125.9
 804.0, 84,  18.0, 53.60, -12.468,  23.597,   125.9
 804.0, 84,  21.0, 53.15,  -4.000,  23.597,   125.9
 810.0, 85,   0.0, 50.21, -66.376,  22.785,    93.8
 810.0, 85,   3.0, 49.55, -57.875,  22.785,    93.8
 810.0, 85,   6.0, 50.38, -49.966,  22.785,    93.8
 810.0, 85,   9.0, 51.49, -40.619,  22.785,    93.8
 810.0, 85,  12.0, 52.90, -32.441,  22.785,    93.8
 810.0, 85,  15.0, 53.91, -23.763,  22.785,    93.8
 810.0, 85,  18.0, 54.10, -15.778,  22.785,    93.8
 810.0, 85,  21.0, 53.42,  -8.037,  22.785,    93.8
 810.0, 85,  24.0, 52.99,  -4.000,  22.785,    93.8
 816.0, 86,   0.0, 50.21, -66.376,  27.756,   158.9
 816.0, 86,   3.0, 49.13, -59.641,  27.756,   158.9
 816.0, 86,   6.0, 49.09, -52.671,  27.756,   158.9
 816.0, 86,   9.0, 49.78, -45.005,  27.756,   158.9
 816.0, 86,  12.0, 50.77, -37.053,  27.756,   158.9
 816.0, 86,  15.0, 52.07, -28.798,  27.756,   158.9
 816.0, 86,  18.0, 52.92, -18.893,  27.756,   158.9
 816.0, 86,  21.0, 52.69,  -8.274,  27.756,   158.9
 816.0, 86,  24.0, 52.77,  -4.000,  27.756,   158.9
 822.0, 87,   0.0, 50.21, -66.376,  22.801,    57.3
 822.0, 87,   3.0, 50.44, -58.562,  22.801,    57.3
 822.0, 87,   6.0, 51.18, -50.320,  22.801,    57.3
 822.0, 87,   9.0, 52.44, -41.717,  22.801,    57.3
 822.0, 87,  12.0, 53.62, -33.332,  22.801,    57.3
 822.0, 87,  15.0, 54.30, -24.571,  22.801,    57.3
 822.0, 87,  18.0, 54.50, -16.668,  22.801,    57.3
 822.0, 87,  21.0, 53.90,  -9.619,  22.801,    57.3
